Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200026158,4.39,3.45
202200026316,3.77,10.75
202200026323,1.38,28.2
202200026345,8.4,28.31
202200026387,6.46,5.52
202200026426,4.39,5.85
202200026506,3.49,3.16
202200026535,7.5,36.22
202200026607,3.91,4.86
202200026626,5.57,24.72
202200026635,4.4,30.08
202200026636,7.1,7.59
202200026642,2.14,21.4
202200026645,4.84,31.8
202200026647,5.98,34.34
202200026692,8.32,16.04
202200026695,11.28,12.49
202200026763,5.29,7.56
202200026775,9.46,21.41
202200026845,4.74,7.24
202200026860,0.34,16.34
202200026864,9.26,27.22
202200026871,3.1,11.2
202200026910,4.61,6.15
202200026944,5.42,15.99
202200026953,4.64,19.6
202200026966,4.62,17.11
202200027029,8.15,6.49
202200027044,4.62,31.14
202200027045,3.55,17.97
202200027046,11.01,22.59
202200027047,6.96,35.24
202200027063,5.75,26.15
202200027114,10.07,12.34
202200027123,3.46,6.31
202200027124,6.13,6.63
202200027125,4.76,4.48
202200027188,2.41,17.78
202200027189,2.79,28.85
202200027195,7.95,31.84
